,GeneSymbol,Type,ClinicalSignificance,clinsig
44358,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44359,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44360,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44361,BRCA1,Deletion,Pathogenic,Pathogenic
44362,BRCA1,Deletion,Pathogenic,Pathogenic
44363,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44364,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44365,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44366,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44367,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44368,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44369,BRCA1,Other,Uncertain significance,Uncertain significance
44370,BRCA1,Other,Uncertain significance,Uncertain significance
44371,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44372,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44373,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44374,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44375,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44376,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44377,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44378,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44379,BRCA1,single nucleotide variant,Likely benign,Likely benign
44380,BRCA1,single nucleotide variant,Likely benign,Likely benign
44381,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44382,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44383,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44384,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44385,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44386,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44387,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44388,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44389,BRCA2,single nucleotide variant,Likely benign,Likely benign
44390,BRCA2,single nucleotide variant,Likely benign,Likely benign
44391,BRCA2,single nucleotide variant,Likely benign,Likely benign
44392,BRCA2,single nucleotide variant,Likely benign,Likely benign
44393,BRCA2,single nucleotide variant,Likely benign,Likely benign
44394,BRCA2,single nucleotide variant,Likely benign,Likely benign
44395,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44396,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44397,BRCA2,Deletion,Pathogenic,Pathogenic
44398,BRCA2,Deletion,Pathogenic,Pathogenic
44399,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44400,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44401,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44402,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44403,BRCA2,single nucleotide variant,Likely benign,Likely benign
44404,BRCA2,single nucleotide variant,Likely benign,Likely benign
44405,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44406,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44407,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44408,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44409,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44410,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44411,BRCA2,Deletion,Pathogenic,Pathogenic
44412,BRCA2,Deletion,Pathogenic,Pathogenic
44413,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44414,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44415,BRCA2,Indel,Pathogenic,Pathogenic
44416,BRCA2,Indel,Pathogenic,Pathogenic
44417,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44418,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44419,BRCA2,single nucleotide variant,Likely benign,Likely benign
44420,BRCA2,single nucleotide variant,Likely benign,Likely benign
44421,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44422,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44423,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44424,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44425,BRCA2,Duplication,Pathogenic,Pathogenic
44426,BRCA2,Duplication,Pathogenic,Pathogenic
44427,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44428,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44429,BRCA1,Duplication,Pathogenic,Pathogenic
44430,BRCA1,Duplication,Pathogenic,Pathogenic
44431,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44432,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44433,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44434,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44435,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44436,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44437,BRCA1,Other,Pathogenic,Pathogenic
44438,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44439,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44440,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44441,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44442,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44443,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44444,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44445,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44446,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44447,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44448,BRCA2,Microsatellite,Uncertain significance,Uncertain significance
44449,BRCA2,Microsatellite,Uncertain significance,Uncertain significance
44450,BRCA2,single nucleotide variant,Likely benign,Likely benign
44451,BRCA2,single nucleotide variant,Likely benign,Likely benign
44452,BRCA2,single nucleotide variant,Likely benign,Likely benign
44453,BRCA2,single nucleotide variant,Likely benign,Likely benign
44454,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44455,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44456,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44457,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44458,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44459,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44460,BRCA2,single nucleotide variant,Likely benign,Likely benign
44461,BRCA2,single nucleotide variant,Likely benign,Likely benign
44462,BRCA2,single nucleotide variant,Likely benign,Likely benign
44463,BRCA2,single nucleotide variant,Likely benign,Likely benign
44464,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44465,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44466,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44467,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44468,BRCA2,single nucleotide variant,Pathogenic,Pathogenic
44469,BRCA2,single nucleotide variant,Pathogenic,Pathogenic
44470,BRCA2,single nucleotide variant,Likely benign,Likely benign
44471,BRCA2,single nucleotide variant,Likely benign,Likely benign
44472,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44473,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44474,BRCA2,single nucleotide variant,Likely benign,Likely benign
44475,BRCA2,single nucleotide variant,Likely benign,Likely benign
44476,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44477,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44478,BRCA2,single nucleotide variant,Likely benign,Likely benign
44479,BRCA2,single nucleotide variant,Likely benign,Likely benign
44480,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44481,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44482,BRCA2,single nucleotide variant,Likely benign,Likely benign
44483,BRCA2,single nucleotide variant,Likely benign,Likely benign
44484,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44485,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44486,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44487,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44488,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44489,BRCA2,single nucleotide variant,Uncertain significance,Uncertain significance
44490,BRCA2,single nucleotide variant,Likely benign,Likely benign
44491,BRCA2,single nucleotide variant,Likely benign,Likely benign
44492,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44493,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44494,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44495,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44496,BRCA1,single nucleotide variant,Likely benign,Likely benign
44497,BRCA1,single nucleotide variant,Likely benign,Likely benign
44498,BRCA1,single nucleotide variant,Likely benign,Likely benign
44499,BRCA1,single nucleotide variant,Likely benign,Likely benign
44500,BRCA1,single nucleotide variant,Likely benign,Likely benign
44501,BRCA1,single nucleotide variant,Likely benign,Likely benign
44502,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44503,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44504,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44505,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44506,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44507,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44508,BRCA1,single nucleotide variant,Likely benign,Likely benign
44509,BRCA1,single nucleotide variant,Likely benign,Likely benign
44510,BRCA1,single nucleotide variant,Likely benign,Likely benign
44511,BRCA1,single nucleotide variant,Likely benign,Likely benign
44512,BRCA1,single nucleotide variant,Likely benign,Likely benign
44513,BRCA1,single nucleotide variant,Likely benign,Likely benign
44514,BRCA1,single nucleotide variant,Likely benign,Likely benign
44515,BRCA1,single nucleotide variant,Likely benign,Likely benign
44516,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44517,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44518,BRCA1,Deletion,Pathogenic,Pathogenic
44519,BRCA1,Deletion,Pathogenic,Pathogenic
44520,BRCA1,Duplication,Pathogenic,Pathogenic
44521,BRCA1,Duplication,Pathogenic,Pathogenic
44522,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44523,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44524,BRCA1,Deletion,Pathogenic,Pathogenic
44525,BRCA1,Deletion,Pathogenic,Pathogenic
44526,BRCA1,Indel,Pathogenic,Pathogenic
44527,BRCA1,Indel,Pathogenic,Pathogenic
44528,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44529,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44530,BRCA1,single nucleotide variant,Likely benign,Likely benign
44531,BRCA1,single nucleotide variant,Likely benign,Likely benign
44532,BRCA1,Deletion,Likely pathogenic,Likely pathogenic
44533,BRCA1,Deletion,Likely pathogenic,Likely pathogenic
44534,BRCA1,Indel,Uncertain significance,Uncertain significance
44535,BRCA1,Indel,Uncertain significance,Uncertain significance
44536,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44537,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44538,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44539,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44540,BRCA1,Deletion,Pathogenic,Pathogenic
44541,BRCA1,Deletion,Pathogenic,Pathogenic
44542,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44543,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44544,BRCA1,single nucleotide variant,Likely benign,Likely benign
44545,BRCA1,single nucleotide variant,Likely benign,Likely benign
44546,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44547,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44548,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44549,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44550,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44551,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44552,BRCA1,Deletion,Pathogenic,Pathogenic
44553,BRCA1,Deletion,Pathogenic,Pathogenic
44554,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44555,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44556,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44557,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44558,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44559,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44560,BRCA1,Duplication,Pathogenic,Pathogenic
44561,BRCA1,Duplication,Pathogenic,Pathogenic
44562,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44563,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44564,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
44565,BRCA1,single nucleotide variant,Uncertain significance,Uncertain significance
